"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1",41,1308,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.413633421454262,0.720833333333333,10.4336681783182,0.424967217058928,0.8625,0.3625,0.414572510822511,0.8625,0.552657342657343,10.1465593697151,0.559178788802205,1,0.0125,0.336363636363636,1,0.503333333333333,0.0397948978929623,0.15596099002429,3.08454028039135,0.115703585005806,0.171583185288315,0.198265505134695,0.0911086404062976,0.171583185288315,0.0989450083157438,3.00964779681733,0.163280153396791,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
