"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1",4,321,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.130237210456141,0.5125,20.4329337101138,0.677124417338838,0.5375,0.575,NA,0.5375,NA,19.9633487859357,1.03038248065964,0.925,0.1125,0.329848484848485,0.925,NA,0.0462691358263918,0.237671144860741,5.7728442674381,0.225694741049891,0.295525847119655,0.237863295546877,NA,0.295525847119655,NA,5.6958576777836,0.329493215987802,0.244680242464796,0.239585716998058,0.0870597869584105,0.244680242464796,NA
