"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1",25,1142,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.390839770891426,0.658333333333333,38.9119024967687,2.42839024724862,0.8375,0.44375,0.438551587301587,0.8375,0.570790875790876,38.4604173049563,2.63374281574715,1,0.0125,0.336363636363636,1,0.503333333333333,0.0524387928777067,0.11438879019221,10.5750094005434,0.612310348853625,0.122340121232398,0.154297005121531,0.0729336778785935,0.122340121232398,0.0711875029693951,10.5688221119241,0.692954831620849,0,0.0384741882031933,0.00932707592804686,0,0.0102597835208515
