"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1",48,1415,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.438949762340169,0.720833333333333,32.7219532138168,2.18665369307359,0.85,0.3625,0.407175324675325,0.85,0.546899766899767,32.2254581038435,2.33503190454426,1,0.01875,0.337878787878788,1,0.505,0.0438809975463361,0.1247072595513,7.95861844562869,0.454953617744551,0.14956076040403,0.17631087974311,0.0775929001709329,0.14956076040403,0.0924390055628547,7.80189929295505,0.518145191794473,0,0.0457934435665654,0.0111014408646219,0,0.0122115849510841
