"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1",33,500,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.145129707678843,0.4875,21.1315386597258,0.607013579982672,0.5,NA,1,0.5,0.653810260946484,20.68217733689,1.08256379978286,0.954166666666667,NA,1,0.954166666666667,0.957692307692308,0.0328824710163455,0.146286888685109,6.84637848882682,0.173608795296704,0.150535107909917,NA,0,0.150535107909917,0.135450634397201,6.66536604885719,0.465187564004589,0.204972897937481,NA,0,0.204972897937481,0.18920575194229
