"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1",46,1163,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.393044486849938,0.679166666666667,38.2262318648713,2.50273993809166,0.875,0.4125,0.447204184704185,0.875,0.581924464424464,37.6414431709639,2.69403422240041,1,0.01875,0.337878787878788,1,0.505,0.0479847272653429,0.143766684767796,9.06157081649505,0.554959079264358,0.151744244666721,0.214981639362895,0.128364662729617,0.151744244666721,0.112929393829598,8.88452329219655,0.738696526618949,0,0.0457934435665654,0.0111014408646219,0,0.0122115849510841
