"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"1",19,1036,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.361542064619621,0.7375,10.204056264855,0.469497551055932,0.875,0.3625,0.411369047619048,0.875,0.556195471195471,9.99609551696153,0.553949333637151,1,0.04375,0.346515151515151,1,0.513571428571429,0.04719847744801,0.115580786156934,2.06037181649161,0.112700668562362,0.151744244666721,0.139901280984316,0.0707139921205464,0.151744244666721,0.0837928023446348,2.02976747485478,0.134688669263069,0,0.123510866771011,0.0395136813456317,0,0.0399389377582089
