"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_icc","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_s_hat_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","mean_s_hat_mixed","sd_adj_r_squared","sd_agreement","sd_icc","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_s_hat_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed","sd_s_hat_mixed"
"172",18,618,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,0.3,0,1,0.192624740724312,0.637837837837838,0.0108216407408238,37.5502828568451,0.717819439759439,0.223456790123457,0.862980769230769,0.555285297024357,0.223456790123457,0.31460301019601,32.35,22.2170551851308,2.34055049848033,0.517283950617284,0.557211538461538,0.476439941735295,0.517283950617284,0.49573312617551,87.95,0.0546748538127976,0.0399145602442005,0.0147527620044065,1.17390723091968,0.0461639467648476,0.0665317625270764,0.0347213571296087,0.0482766685281654,0.0665317625270764,0.0735944016298177,8.36833002267603,1.38827167750037,0.262842516922003,0.0492037041316683,0.040008733669708,0.0389812847663119,0.0492037041316683,0.0421306698084208,4.34650494801949
"173",18,668,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,0.3,0,1,0.225842312050329,0.634594594594595,0.134491313245293,64.2923152136601,0.930358159473189,0.209259259259259,0.845192307692308,0.51977426476963,0.209259259259259,0.295448026523705,33.05,38.1911166102481,3.98127368671808,0.506172839506173,0.522596153846154,0.452024005109778,0.506172839506173,0.477333940655291,90.65,0.0507595446986868,0.0409941432413587,0.0516132672390735,3.09403841505317,0.076782095238756,0.047642334037657,0.0520989673410793,0.0902836793252112,0.047642334037657,0.0533542582950248,7.64663668756264,2.65369266267434,0.360994731776048,0.0600820078262084,0.0438168228835836,0.0465680955464792,0.0600820078262084,0.0517245737682646,4.13298668608652
"174",18,718,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,0.3,0,1,0.245106813635545,0.614054054054054,0.225912431051251,112.495535834745,1.26249946264604,0.178395061728395,0.852884615384615,0.488833509844816,0.178395061728395,0.259942782323411,29.75,65.2350971762627,6.98194934357335,0.524691358024691,0.524519230769231,0.463011096727572,0.524691358024691,0.491617368979635,91.95,0.0354436956110929,0.0292618031515224,0.0367550844297048,7.81115053452674,0.104068472099592,0.038309315090232,0.0370568385132615,0.0853811089033379,0.038309315090232,0.0484556907639103,5.05626240158521,6.28365690583327,0.730927154182033,0.0471387503498793,0.0515897797258159,0.0449462718973022,0.0471387503498793,0.0440361927558694,4.46595307208946
"175",18,768,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,0.3,0,1,0.230518248883747,0.60027027027027,0.198654727604846,164.397404079349,1.44969393927097,0.135185185185185,0.885576923076923,0.478950696064471,0.135185185185185,0.209333408913535,22.85,94.9176293728412,9.96936670954214,0.507407407407407,0.525,0.453989274790648,0.507407407407407,0.478820904564104,90.5,0.0445671848670463,0.0359613973357962,0.0507038711562344,10.3578984069597,0.155222376231356,0.0391379444053021,0.0297431389281299,0.0882640011269263,0.0391379444053021,0.0521299777462998,4.79336163766867,6.49627497160894,1.10343838622627,0.0509655368033029,0.0398777718333225,0.0346012240506708,0.0509655368033029,0.0400918943753415,5.32620137176878
"176",18,818,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,0.3,0,1,0.23568487014208,0.580810810810811,0.226370979333129,215.164021076599,1.63199491365848,0.122839506172839,0.903365384615385,0.501915917486889,0.122839506172839,0.196648703774112,20,120.517535896417,13.068730579776,0.52037037037037,0.520192307692308,0.457980235481786,0.52037037037037,0.486966652434071,92.05,0.0425977915660716,0.0255635043189703,0.0473379977897916,11.8032373916153,0.271603423890173,0.0264102780675362,0.0267408159839833,0.0996294981942284,0.0264102780675362,0.0394415557810183,3.02620137083475,8.08417537248933,1.23624955212146,0.0347519005357092,0.0305502073088672,0.025122318137146,0.0347519005357092,0.0274525770148685,3.9266297320516
"177",18,85,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,1.28,0,1,0.529136370755034,0.680540540540541,0.366528645189743,31.1472592339985,0.741600606278031,0.346913580246914,0.788461538461538,0.561185043682894,0.346913580246914,0.427951688937941,50.1,18.4857339783225,2.07504374289246,0.516049382716049,0.556730769230769,0.475152684503551,0.516049382716049,0.494483608431727,87.9,0.0350042275957348,0.0259471313147907,0.0442148845550578,1.42497641576498,0.0425439949164979,0.0386065537341014,0.0279029326965389,0.039054592788724,0.0386065537341014,0.0370497631168401,4.55261636748295,1.33134794908371,0.172259596737898,0.0513887547389695,0.0325550823257789,0.0373801677511622,0.0513887547389695,0.042364372974656,4.20400811256666
"178",18,868,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,0.3,0,1,0.224043855336142,0.568918918918919,0.221627988105011,272.910698587935,1.75103974206604,0.0987654320987654,0.909134615384615,0.458556601637097,0.0987654320987654,0.161912633856444,17.45,154.641252634983,16.1928463889201,0.511728395061728,0.507211538461538,0.44685944909144,0.511728395061728,0.476828715019822,92.7,0.0535689493619035,0.0290230242186581,0.0465241237368798,11.8400348440596,0.259475510582563,0.0297053397028264,0.0271023168901839,0.124945326907148,0.0297053397028264,0.0472357846119201,3.11996963547977,8.49136855246595,1.46762852635588,0.0443278739847057,0.0308631852483646,0.0276043650102425,0.0443278739847057,0.0336703114081322,4.55492792709749
"179",18,918,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,0.3,0,1,0.228505228996736,0.571351351351351,0.230008312067554,327.594600745146,2.09787260677133,0.091358024691358,0.917307692307692,0.468767491940242,0.091358024691358,0.15161901474829,16,185.355961373785,19.5921146452674,0.499382716049383,0.507211538461538,0.440645997230595,0.499382716049383,0.467996543080917,91.7,0.0615640665351123,0.0203086407815128,0.041443042392785,17.8992660292844,0.656937147491541,0.0311294643514244,0.0324802601576184,0.138986086179939,0.0311294643514244,0.0469879266208207,4.29197537639476,14.2975867457246,1.81397008177888,0.0524509772499951,0.0325513453020249,0.0373596050492659,0.0524509772499951,0.0433662089235573,3.72897615410648
"180",18,968,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,0.3,0,1,0.223617188634513,0.554594594594595,0.220509517371314,385.814440939698,2.01977521138304,0.0679012345679012,0.921634615384615,0.400806787167081,0.0679012345679012,0.115660037746447,13.65,217.592452929079,22.7271903054039,0.507407407407407,0.507211538461538,0.445162690375386,0.507407407407407,0.473822808855582,92.35,0.0409152241240453,0.0332009468518882,0.0408271173522582,17.9299880862601,0.312749812558574,0.0235267927098527,0.0197980598409594,0.110731069755608,0.0235267927098527,0.0384022314551863,2.56032481491992,15.9390490456884,1.9423152303726,0.064697905020158,0.0550044412294798,0.0491030536750363,0.064697905020158,0.0542438538801954,5.65941228118442
"181",19,1019,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,0.3,0,1,0.204458839533815,0.539189189189189,0.203278740480998,455.171877116286,2.20997586886846,0.0617283950617284,0.938942307692308,0.44323717948718,0.0617283950617284,0.107858795877906,11.35,262.389619909787,26.5096068185951,0.525925925925926,0.504807692307692,0.452613950946527,0.525925925925926,0.486227449983944,94.1,0.0465324028421169,0.0284882382093713,0.0435763922176827,25.0637821806697,0.343450239712178,0.0211949401303445,0.0200423387889127,0.133330201823465,0.0211949401303445,0.0360231403322039,2.3902213066444,15.8932461018175,3.08859996842299,0.0476297040721531,0.0373706634967854,0.0334769356038444,0.0476297040721531,0.0378206655064869,4.78924233102306
"182",19,136,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,1.28,0,1,0.555349763151792,0.642432432432432,0.491011105523977,54.318235404621,0.916538902876923,0.296913580246914,0.822596153846154,0.567090982630589,0.296913580246914,0.389346939512818,42.5,32.2692073576288,3.57827590974496,0.538271604938272,0.548557692307692,0.481778206330686,0.538271604938272,0.508211046757655,90.55,0.0173157428444502,0.028401737998056,0.0343648267014453,2.96889463267465,0.055782514854085,0.0347980365009768,0.0326409157863205,0.0670673254143099,0.0347980365009768,0.0439840190859842,3.01749285962614,2.23718370645499,0.34988418671196,0.0413165445202013,0.0390236006097191,0.0344069917903819,0.0413165445202013,0.0357320536009397,4.1100006402868
"183",19,186,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,1.28,0,1,0.553487872985427,0.635675675675676,0.531387314677613,78.7019326485953,1.09638986025292,0.24320987654321,0.828846153846154,0.530473158658208,0.24320987654321,0.332408063881127,37.5,45.4990706508381,5.08975370733057,0.522839506172839,0.534134615384615,0.466412252755099,0.522839506172839,0.492787686492524,90.8,0.0360517116698392,0.0232924815067981,0.0349795465361964,3.8355263435859,0.0936263225066424,0.0330542063853762,0.0429560188771046,0.0842580033346247,0.0330542063853762,0.0429092186439082,4.62828830471687,3.65762616365664,0.376161963515381,0.043744946637664,0.035360155909911,0.03435913498417,0.043744946637664,0.0370779804315659,3.99473337493782
"184",19,236,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,1.28,0,1,0.555543114022577,0.623513513513513,0.551649736567029,103.581472779483,1.24616555417046,0.187654320987654,0.835096153846154,0.475460840323893,0.187654320987654,0.268209263601155,32.35,59.9539773854181,6.65495473460354,0.509259259259259,0.523557692307692,0.454383151176724,0.509259259259259,0.480019239271707,90.8,0.0265927155905513,0.04053674709611,0.0332581768631865,4.57275048054663,0.0773404827615183,0.0270480275311193,0.0388736774662606,0.0867182309555462,0.0270480275311193,0.0378974878377354,3.97723786724299,4.267514206539,0.47441080406972,0.0482114177525102,0.0412070440153995,0.0390460551162353,0.0482114177525102,0.0418432467403212,4.17511424363076
"185",19,286,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,1.28,0,1,0.554804559105432,0.605405405405405,0.543286665953138,129.858548528845,1.35542177160649,0.167901234567901,0.86875,0.503274694093242,0.167901234567901,0.251251710382115,27.25,74.4654917160062,8.1037782702149,0.519135802469136,0.508653846153846,0.451562198268002,0.519135802469136,0.482862162653648,93.15,0.0338594250262472,0.02467738087306,0.0319752062289266,8.86992244627665,0.0966270013613112,0.0354659183436843,0.0362838722641887,0.116575474900475,0.0354659183436843,0.0528814991332041,2.88142873917565,6.7621745034182,0.799770136039521,0.0549895359158115,0.0465757537873468,0.0468516183734738,0.0549895359158115,0.0498952050893861,3.23264597504892
"186",19,336,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,1.28,0,1,0.562152087849446,0.60972972972973,0.553578489093414,156.923731279067,1.48871520196486,0.146296296296296,0.88125,0.489247441696373,0.146296296296296,0.224259955269996,24.2,90.3443515646931,9.66384531637951,0.50679012345679,0.520673076923077,0.452370999359359,0.50679012345679,0.477712647151333,90.9,0.0329972628201409,0.0270327163286429,0.0235062200427176,9.62759445145358,0.137063479749307,0.0374195109483454,0.0288081733769554,0.0968590996377018,0.0374195109483454,0.0526431703753808,3.88790296608393,6.67500895369516,0.783853516891364,0.0395457485334067,0.0486579265703461,0.037676380463427,0.0395457485334067,0.0364858777693605,4.76721258068839
"187",19,36,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,1.28,0,1,0.469669157708917,0.701621621621622,0.0180138648299332,18.6024034813786,0.588261946305122,0.401234567901235,0.823076923076923,0.640391049407005,0.401234567901235,0.492200758486154,50.9,11.7574947926024,1.21596162549768,0.545061728395062,0.603365384615385,0.517433973303362,0.545061728395062,0.530522349941231,85.4,0.0264270135507889,0.0298445989824646,0.0233781916327297,0.668212223270856,0.0209941136680455,0.0446928298609945,0.0380033436218494,0.0581303042305327,0.0446928298609945,0.0449591068703923,5.13911727009508,0.598187659003966,0.102768401420248,0.037845836421042,0.0383189411235767,0.0320031311949538,0.037845836421042,0.031747700759842,4.66114962101343
"188",19,386,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,1.28,0,1,0.55849141303317,0.60972972972973,0.553439586914434,186.817864091962,1.56446767847881,0.134567901234568,0.890865384615385,0.491739435875591,0.134567901234568,0.210713204598039,22.25,107.389498869159,11.2147493940043,0.506172839506173,0.536057692307692,0.459179187538263,0.506172839506173,0.481418169490008,89.25,0.0277151710206042,0.0185267212079182,0.0216902048529985,10.020188107965,0.16840397564165,0.0239994010252094,0.025587727163164,0.0750186079482719,0.0239994010252094,0.0355870088008493,3.12671005842782,5.60951938840585,1.17032995014487,0.0373605107510463,0.024736819327832,0.0273925437924904,0.0373605107510463,0.0313566580463665,2.84466259214654
"189",19,436,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,1.28,0,1,0.558299710330684,0.587027027027027,0.543803274735887,211.467340787392,1.7063575093388,0.108024691358025,0.886538461538461,0.429039463861445,0.108024691358025,0.171863345558323,20.55,117.162057308306,13.3309650514503,0.496913580246914,0.505769230769231,0.439481655194986,0.496913580246914,0.466160163351942,91.65,0.0296534042708186,0.0251954033568294,0.0338215018114272,14.6082721428097,0.255821437517106,0.0226140462057113,0.0280073732339466,0.0834203236612183,0.0226140462057113,0.0336036033169256,3.50150343649545,11.2194576987562,1.64788949741655,0.0304718400843798,0.0368329280735358,0.0228536755921293,0.0304718400843798,0.0238360578012597,4.64842927630851
"190",19,619,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,0.3,0,1,0.189945380317201,0.633783783783784,0.0209353172196668,37.6205507915874,0.7137239814536,0.227777777777778,0.871634615384615,0.580842051174186,0.227777777777778,0.325344930675106,31.8,21.809697381438,2.38690418003226,0.519753086419753,0.553365384615385,0.47576048664515,0.519753086419753,0.496599498070175,88.55,0.0445695237762611,0.0276666837277163,0.0262577323228764,1.47137758555248,0.0478092863655495,0.0455770422887024,0.0309261874782555,0.0699311158648204,0.0455770422887024,0.0546762093927777,5.41537771438648,1.35683974684663,0.156699039821886,0.0490403989877662,0.0447182039783662,0.0445481952234656,0.0490403989877662,0.045634321510892,3.48643989735873
"191",19,669,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,0.3,0,1,0.206175588927495,0.633783783783784,0.156572405728242,65.8516744544136,0.929652218081982,0.200617283950617,0.847115384615385,0.505760779101413,0.200617283950617,0.286611958619846,32.15,38.7846026310952,3.9717714997597,0.509259259259259,0.535096153846154,0.460091992352544,0.509259259259259,0.483124755511019,89.6,0.0471738704344364,0.0279981985063905,0.0398756929562012,2.62197698281531,0.0843445566507948,0.0456473908426884,0.0371617413091559,0.102769065639424,0.0456473908426884,0.062097709270684,3.6168465473902,2.06789516001701,0.322982675762398,0.057889048317834,0.0415363762784435,0.0431352343180321,0.057889048317834,0.0484326414293142,4.62715099340723
"192",19,719,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,0.3,0,1,0.221041996404682,0.603783783783784,0.205466980435186,112.03158036738,1.19241495754009,0.17037037037037,0.857211538461538,0.48337814389358,0.17037037037037,0.251199614622865,28.65,64.5595837066319,6.98997572084901,0.52037037037037,0.525,0.459624976626976,0.52037037037037,0.487509510680094,91.55,0.0524882272888407,0.0268328730407657,0.045490891961873,7.22364570430439,0.129644012924453,0.0391635565698163,0.0346371670106524,0.0973363324817705,0.0391635565698163,0.0537911485479902,3.57292449873828,4.51259091912708,0.845324917204503,0.0675340060777755,0.0442725555123898,0.0420294956388192,0.0675340060777755,0.0515895524123648,6.73150487593501
"193",19,769,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,0.3,0,1,0.222007391285218,0.595945945945946,0.228663777773231,162.948402861806,1.49344004210399,0.130246913580247,0.876923076923077,0.450120008573464,0.130246913580247,0.201332039617858,23.35,92.7837065786801,10.0116932165248,0.509876543209877,0.520192307692308,0.45316163167245,0.509876543209877,0.479572573329776,91.2,0.0516188004620533,0.0285421677194669,0.0589956162862247,10.7461117795095,0.254102924804732,0.030101025958787,0.0238810636461612,0.0794166125750188,0.030101025958787,0.0428467129094402,3.55816333461373,8.41375092959514,0.920838738118147,0.0410633651016703,0.0411390869898161,0.0338876762449549,0.0410633651016703,0.0351779675822596,4.50263080992949
"194",19,819,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,0.3,0,1,0.227156636242565,0.58027027027027,0.221952096111828,225.101476249527,1.66440385696676,0.102469135802469,0.905288461538462,0.456059729314373,0.102469135802469,0.166562147633105,18.15,124.391663331159,13.8896113237295,0.512962962962963,0.514903846153846,0.451837264385472,0.512962962962963,0.480270799625983,92,0.0357551777280025,0.0237420427718225,0.0437987929987478,10.774328582828,0.226062011360431,0.0328106201155904,0.0255877271631639,0.116805936558699,0.0328106201155904,0.0505809976489581,3.24888644890749,9.59730900398537,0.911157825600873,0.0435979970000241,0.040008733669708,0.0365105347359529,0.0435979970000241,0.0384520926040893,3.75569742629711
"195",19,86,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,1.28,0,1,0.520483542786411,0.683783783783784,0.382882056994184,31.4364257058472,0.736653613939541,0.347530864197531,0.784615384615385,0.557818910799138,0.347530864197531,0.427441546565626,50.55,19.0160310697752,2.07420836513234,0.527777777777778,0.561538461538462,0.484337998597407,0.527777777777778,0.504955700492329,88.35,0.0297931476676004,0.0293719582181417,0.0465115252899289,1.16989656957984,0.041392309380325,0.0439279424026386,0.037357640090397,0.0591042918621264,0.0439279424026386,0.0465409305659691,4.70693776864478,1.14016758833349,0.17294500861293,0.0394238502258337,0.0414337411419005,0.0381669413098538,0.0394238502258337,0.0376692665492363,3.4070360633316
"196",19,869,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,0.3,0,1,0.239783611379325,0.575945945945946,0.233369835872804,275.729348380816,1.78130424033761,0.0938271604938272,0.917307692307692,0.471129853119017,0.0938271604938272,0.155809275685212,16.2,153.776945165965,16.4770364802087,0.504938271604938,0.521634615384615,0.45185329872009,0.504938271604938,0.476644344358508,90.65,0.0536094931318616,0.0238841152872383,0.0441618629955279,14.7342644663038,0.224085946585882,0.0241659498730663,0.0214780094385523,0.0981715739212637,0.0241659498730663,0.0370223315111359,2.87640126034709,12.5004495441989,1.24490964659495,0.0402345141688544,0.0466775075090381,0.0375186510021272,0.0402345141688544,0.0368853891273738,4.41617839075228
"197",19,919,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,0.3,0,1,0.20898431135448,0.575135135135135,0.210949527638658,331.252929319405,2.11287270138279,0.0716049382716049,0.926442307692308,0.428134781884782,0.0716049382716049,0.121842482093553,13.45,186.591130003997,20.1359236871121,0.501851851851852,0.526923076923077,0.453382897385833,0.501851851851852,0.475936708102627,89.85,0.055710510171597,0.0315381690500834,0.0504319212030411,23.1446442741911,0.498683900779309,0.0287725285247743,0.025204512295417,0.137816082952202,0.0287725285247743,0.046537962465473,3.50150343649545,18.0817149452966,2.33905387809277,0.0507091196889469,0.0573199861823534,0.0482170511122489,0.0507091196889469,0.0470176538082978,5.58451807278508
"198",19,969,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,0.3,0,1,0.241683805340354,0.562162162162162,0.22885569239901,382.690915771276,2.10062872165772,0.0691358024691358,0.927884615384615,0.430697496947497,0.0691358024691358,0.118744428908288,13.1,216.669389020538,22.9688910380698,0.509259259259259,0.511057692307692,0.448133763270803,0.509259259259259,0.476559948880049,92.1,0.0344812206404957,0.0265389789587911,0.0538158330944085,31.0613537880109,0.280976873246705,0.0251420849465579,0.0221692268358396,0.145996344919445,0.0251420849465579,0.0421015491020499,2.07491280729932,21.6578734024239,2.45252695129499,0.0485430565220401,0.0445874327838546,0.0421682149726161,0.0485430565220401,0.0440890925038297,3.75429578511141
"199",2,1002,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,0.3,0,1,0.226068497602832,0.556756756756757,0.233607153447769,448.239698207208,2.25156902370634,0.062962962962963,0.930769230769231,0.417812823141771,0.062962962962963,0.108948747195925,12.3,251.291368105155,26.7962358585389,0.496913580246914,0.512019230769231,0.442664168758651,0.496913580246914,0.467854332655237,91,0.0438279701718238,0.0318583617164596,0.0291945924622809,27.4062449585543,0.344820899320258,0.0203846406785653,0.0221911657099226,0.124501285906735,0.0203846406785653,0.0341749138921125,2.59756971437777,17.897399700901,3.68842786056151,0.0496863634036966,0.0499020958325734,0.0409683690067361,0.0496863634036966,0.0432049601932812,5.37048463950488
"200",2,119,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,1.28,0,1,0.545109225291334,0.644864864864865,0.485503658920278,54.0325437245898,0.937431140732071,0.269753086419753,0.807211538461538,0.521753427826052,0.269753086419753,0.355000329379077,41.9,32.1708013909492,3.47236469983288,0.522222222222222,0.522115384615385,0.459206659112736,0.522222222222222,0.488423123773506,92,0.0316603267296951,0.0270042578342515,0.0345405813470927,2.78414617344865,0.057580415421548,0.0388912094360097,0.0315801233171477,0.0609955734165919,0.0388912094360097,0.046068759751779,3.86482109615221,2.21227613036399,0.264001732754535,0.0540515498674878,0.0318295297806014,0.0356258088643793,0.0540515498674878,0.0428044479295757,4.48388928921029
"201",2,169,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,1.28,0,1,0.553461348423243,0.63,0.526470278748553,78.7625237800781,1.08076153777551,0.244444444444444,0.834134615384615,0.532699105046912,0.244444444444444,0.334614556847938,37.05,46.7694985631334,4.82979376283708,0.53641975308642,0.523557692307692,0.4676272315444,0.53641975308642,0.499121695553961,93,0.0235736064378302,0.0363018880109748,0.0418838520841464,5.43959571679162,0.0771196996155146,0.0450681811538747,0.0269943749403082,0.0752298197196302,0.0450681811538747,0.0562023992209624,3.17017349682947,3.91726637741479,0.456197695711916,0.0562871474389444,0.0527095002833298,0.0429690067359386,0.0562871474389444,0.0456634419722823,6.25762692534815
"202",2,19,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,1.28,0,1,0.472897103326081,0.694054054054054,0.0112560330470287,18.4893266287581,0.584620215897419,0.385185185185185,0.832692307692308,0.643825095046922,0.385185185185185,0.480850291857032,48.6,11.2955854994827,1.23238413546246,0.554320987654321,0.596153846153846,0.516854278536036,0.554320987654321,0.534629248002294,86.9,0.036214673255499,0.0351362293297177,0.0193775173241987,0.768913366257908,0.0361598129765896,0.0512324149950449,0.0416679642692165,0.0729945599505967,0.0512324149950449,0.0553545520877849,4.98840761429094,0.585977091086444,0.111656130158332,0.0540218593682041,0.0442285688591921,0.0456798804895928,0.0540218593682041,0.0479149383727943,4.22897275071805
"203",2,219,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,1.28,0,1,0.561154636082265,0.618108108108108,0.533675793304106,105.887565132915,1.19158862541204,0.195679012345679,0.852403846153846,0.509059270999545,0.195679012345679,0.282229369140198,31.2,60.6556434726821,6.75940189446634,0.535185185185185,0.532692307692308,0.47132004465258,0.535185185185185,0.500909539292483,91.95,0.0259084792656504,0.0251266447368028,0.0269494528753897,7.03131126340184,0.0805999823498511,0.0308381956749168,0.0270663840710812,0.0727135552117619,0.0308381956749168,0.0414343910021452,2.85804497036551,6.24611234240097,0.759169372486683,0.0471004451877455,0.0345140216316992,0.0315139886176678,0.0471004451877455,0.036373703813382,4.69574275274956
"204",2,269,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,1.28,0,1,0.560687712896506,0.611891891891892,0.554543605339871,129.461610094512,1.31215332860266,0.175308641975309,0.858173076923077,0.492757951855427,0.175308641975309,0.257626472493447,28.95,72.893738551378,8.244240926128,0.496296296296296,0.514903846153846,0.443391875704277,0.496296296296296,0.468110744359498,90.65,0.0260177096603825,0.0289022299327033,0.0245713626639111,7.15727565377922,0.106204995654681,0.0293248347395833,0.0310204509048178,0.0638252622110578,0.0293248347395833,0.0369460219599694,4.28553257760155,5.93909841258973,0.742965888237313,0.0481656388483819,0.0380129456795986,0.0365034825343066,0.0481656388483819,0.0404071393931952,4.19617620421761
"205",2,319,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,1.28,0,1,0.562948264764404,0.61027027027027,0.563058800781139,159.661317894206,1.50063682012305,0.154938271604938,0.877884615384615,0.495649346190633,0.154938271604938,0.235417897359244,25.25,91.0088946941271,9.87233501911605,0.510493827160494,0.520192307692308,0.454044369679515,0.510493827160494,0.480350835900973,91.25,0.0240102029048795,0.0306228199675375,0.0197734213614178,9.97462030621328,0.152081822837361,0.0326574560819757,0.019507123645909,0.0721603005347194,0.0326574560819757,0.0441297347648769,3.04138126514911,6.89262567577579,0.859425601889718,0.036988271990165,0.0502930527548617,0.0381096117055281,0.036988271990165,0.0361510818211771,4.55232734000163
"206",2,369,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,1.28,0,1,0.550286452839135,0.601621621621622,0.556284466816112,187.470999361991,1.58800428915435,0.127777777777778,0.869711538461538,0.433114359493857,0.127777777777778,0.196669731323537,23.9,109.321269505993,11.0405083121634,0.504320987654321,0.513942307692308,0.446851834341652,0.504320987654321,0.473656766014279,91.4,0.0289576457648881,0.0252989507186015,0.0282403050353895,12.5793253679719,0.166810860881705,0.0254197311538244,0.0234440682948245,0.0661233417478487,0.0254197311538244,0.035229420701846,3.43204711046061,8.80937970892218,1.07694601334272,0.0310972358881287,0.0244598690006533,0.0181710181016116,0.0310972358881287,0.0224444569020249,3.80304587071164
"207",2,419,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,1.28,0,1,0.561420810083115,0.58027027027027,0.551510525925201,210.619845572989,1.64531311233417,0.119753086419753,0.899038461538462,0.477990964949186,0.119753086419753,0.190677271066316,20.2,118.629354764101,13.4865186978512,0.5,0.49375,0.434791440167701,0.5,0.464868626779172,93.15,0.0238217348234279,0.0326815938833335,0.0206768678206522,10.5282905753561,0.179728997475308,0.0358483719091477,0.0250544408795275,0.10813156688567,0.0358483719091477,0.0529515313582317,3.42744342346488,9.80409406435628,1.40516831203141,0.048646229978544,0.0407080503058182,0.0369001209088913,0.048646229978544,0.0406936710498342,4.41617839075228
"208",2,602,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,0.3,0,1,0.180523523306876,0.627027027027027,0.0157088775276368,37.5647583581008,0.69468518705564,0.228395061728395,0.873076923076923,0.582448663708255,0.228395061728395,0.32589396213161,31.7,22.0060833935537,2.36400668342989,0.527777777777778,0.553365384615385,0.47877704350637,0.527777777777778,0.501706220176857,89.2,0.0419571857325932,0.0345892599016238,0.0349500407839831,1.08413204965412,0.0287029135627836,0.0507447008789329,0.0291982559429326,0.0642546586556334,0.0507447008789329,0.0587034791221609,6.01839286118636,1.59268181113659,0.214529895569135,0.0532704548359199,0.0318868080881882,0.0323056770536486,0.0532704548359199,0.0400069034674635,5.00105252079894
